Symbol,Name
LU0292101796,XTRACKERS STOXX EUROPE 600 OIL & GAS SWAP UCITS ETF 1C GBP
IE00BX7RQY03,UBS FACTOR MSCI USA LOW VOLATILITY UCITS ETF A USD DIS NAV
LU0514694966,XTRACKERS MSCI THAILAND INDEX ETF 2 ACC NAV
FR0010592014,LYXOR ETF LEVERAGE CAC 40 EUR NAV
CH0134034930,VONTOBEL RAIFFEISEN ETF SOLID GOLD A USD NAV
LU0378449770,COMMERZBANK COMSTAGE NASDAQ-100A UCITS ETF I CAP NAV
IE00B23D8Y98,INVESCO FTSE RAFI EUROPE MID-SMALL UCITS ETF NAV
IE00B6YX5C33,SSGA SPDR S&P 500 ETF NAV
DE0005561682,VERITAS  ETF-ALLOCATION EMERGING MARKETS (R)
IE00B3VVMM84,VANGUARD FTSE EMERGING MARKETS UCITS ETF USD INC NAV
IE00BDR55B48,UBS MSCI ACWI SOCIAL UCITS ETF A HEDGED GBP DIS NAV
LU0292106753,DB XTRACKERS EURO STOXX 50 SHORT DAILY SWAP UCITS ETF 1C EUR
LU0290357333,XTRACKERS II IBOXX EURO SOVGNS 10-15 UCITS ETF 1 EUR NAV
-,YUANTA P-SHARES S&P CUSTOM CHINA PLAY 50 ETF NAV
LU0290358653,XTRACKERS II EUROPE UCITS ETF 1 EUR ACC
LU0444605306,COMMERZBANK COMSTAGE PSI 20A LEVERAGE UCITS ETF I CAP NAV
LU0292100046,XTRACKERS MSCI KOREA UCITS ETF 1C EUR
-,FUBON HANG SENG H-SHARE INVERSE INDEX ETF TWD NAV
TW0000063908,FUBON SZSE 100 ETF NAV
LU0322252171,DB XTRACKERS MSCI AC ASIA EX JAPAN SWAP UCITS ETF 1C USD
IE00B5NDLN01,INVESCO RDX UCITS ETF A SHS USD NAV
LU1248511575,LYXOR SMART CASH UCITS ETF C USD NAV
LU0292097234,DB XTRACKERS FTSE 100 INCOME UCITS ETF 1D GBP
IE00B466KX20,SSGA SPDR MSCI EM ASIA UCITS ETF NAV
IE00BCRY6227,BLACKROCK ISHARES $ ULTRASHORT BOND UCITS ETF (USD) NAV
IE00BCRY6557,BLACKROCK ISHARES EURO ULTRASHORT BOND UCITS ETF NAV
LU1615090278,BNP PARIBAS EASY EQUITY DIVIDEND US UCITS ETF EUR ACC NAV
LU0292097747,DB XTRACKERS FTSE ALL-SHARE UCITS ETF 1D GBP
FR0010654103,LYXOR ETF MSCI EM LATIN AMERICA E USD NAV
IE00BZ0PKV06,ISHARES EDGE MSCI EURO UCITS ETF USD ACC NAV
IE00B5VX7566,HSBC MSCI JAPAN UCITS ETF JPY INC NAV
IE00B3VWN179,BLACKROCK ISHARES USD GOVERNMENT BD 1-3 UCITS ETF (ACC) NAV
LU1481201702,BNP PARIBAS EQUITY VALUE EUROPE UCITS ETF EUR DIS NAV
LU1481202692,BNP PARIBAS JPM GBI EMU UCITS ETF EUR ACC NAV
IE00B3CNHJ55,GO RUSSELL 2000 US SMALL CAP GO UCITS ETF USD ACC NAV
IE00B42TW061,HSBC FTSC 100 UCITS ETF USD DIS NAV
LU0908501215,LYXOR EURO STOXX 50 DR UCITS ETF C EUR NAV
LU1452600601,LYXOR US TIPS DR UCITS ETF MONTHLY HEDGED TO GBP DIS NAV
LU0292101796,XTRACKERS DB STOXX 600 OIL & GAS UCITS ETF 1 EUR ACC NAV
FR0011550185,THEAM S&P 500 EASY UCITS ETF EUR ACC NAV
LU0879397742,UBS ETF - SBI AFOREIGN AAA-BBB 1-5 UCITS ETF A CHF DIS NAV
LU1104579369,COMMERZ COMSTAGE LEVDAX X2 UCITS ETF I EUR ACC NAV
LU0292108619,DB XTRACKERS MSCI EM LATIN AMERICA SWAP UCITS ETF 1C USD
LU1033693638,COMMERZ COMSTAGE MDAX TR UCITS ETF I EUR ACC NAV
TW0000062082,FUBON FTSE TWSE TAIWAN 50 ETF NAV
IE00BKZGB098,HSBC WORLDWIDE EQUITY ETF A EUR DIS NAV
LU0269999958,MARKET ACCESS DAXGLOBAL® RUSSIA INDEX UCITS ETF
IE00BF4G7290,JP MORGAN MANAGED FUTURES UCITS ETF USD ACC NAV
DE0005933931,BLACKROCK (DE) ISHARES CORE DAX UCITS ETF EUR ACC NAV
DE000A0Q4R44,BLACKROCK ISHARES STOXX EUR 600 REAL ESTATE UCITS ETF (DE) NAV
LU0274208692,XTRACKERS MSCI WORLD TRN INDEX UCITS ETF 1 EUR ACC NAV
LU1291098314,BNP PARIBAS EASY MSCI EMERGING MKTS SRI UCITS ETF USD ACC NAV
FR0007068069,BNP PARIBAS PAM STOXX EURP 600 TECH THEAM EASY UCITS ETF CLSQE
LU0592217524,DB XTRACKERS MSCI AFRICA TOP 50 SWAP UCITS ETF 1C USD
IE00B435BG20,INVESCO CONSUMER STAP S&P US SELECTION SECTOR UCITS ETF A NAV
IE00B52SFT06,BLACKROCK ISHARES MSCI USA UCITS ETF (USD) NAV
LU0969639128,UBS MARKIT IBOXX SOVEREIGNS 1-5 UCITS ETF A EUR DIS NAV
LU0274210672,XTRACKERS MSCI USA TRN INDEX UCITS ETF 1 EUR ACC NAV
IE00B53HP851,BLACKROCK ISHARES FTSE 100 UCITS ETF (ACC) (GBP) NAV
IE00B6TLBW47,BLACKROCK ISHARES $ EM MKTS CORP BD UCITS ETF (EUR) NAV
LU0328473581,DB XTRACKERS FTSE 100 SHORT DAILY SWAP UCITS ETF 1C GBP
LU0603940916,COMMERZ COMSTAGE SHORTDAXA?TR UCITS ETF I CAP NAV
LU0380865021,XTRACKERS DB EURO STOXX 50 ETF 1 USD ACC NAV
LU0488317297,COMMERZ COMSTAGE FR EURO STOXX 50A UCITS ETF DIS NAV
LU1615091243,BNP PARIBAS EASY EQUITY VALUE US UCITS ETF EUR ACC NAV
LU0328473581,DB XTRACKERS FTSE 100 SHORT DAILY SWAP UCITS ETF 1C GBP
LU0274208692,XTRACKERS MSCI WORLD TRN INDEX UCITS ETF 1 EUR ACC NAV
TW000T0120B1,MEGA TRS FUND OF ETF FUNDS USD NAV
-,YUANTA P-SHARES MSCI TAIWAN FINANCIAL LS ETF NAV
FR0007068069,BNP PARIBAS PAM STOXX EURP 600 TECH THEAM EASY UCITS ETF CLSQE
LU0592217524,DB XTRACKERS MSCI AFRICA TOP 50 SWAP UCITS ETF 1C USD
IE00B435BG20,INVESCO CONSUMER STAP S&P US SELECTION SECTOR UCITS ETF A NAV
LU1040688639,LYXOR SG GLOBAL QUALITY INCOME NTR UCITS ETF HEDGED C GBP NAV
TW0000062074,FUH HWA CSI 300 A SHS ETF NAV
LU1327051279,LYXOR DAILY DOUBLE SHORT S&P 500 UCITS ETF C USD NAV
IE00B6TLBW47,BLACKROCK ISHARES $ EM MKTS CORP BD UCITS ETF (EUR) NAV
LU1291098314,BNP PARIBAS EASY MSCI EMERGING MKTS SRI UCITS ETF USD ACC NAV
LU1127516455,XTRACKERS MSCI EMU UCITS ETF HEDGED 2C GBP
LU0603940916,COMMERZ COMSTAGE SHORTDAXA?TR UCITS ETF I CAP NAV
LU0380865021,XTRACKERS DB EURO STOXX 50 ETF 1 USD ACC NAV
LU0488317297,COMMERZ COMSTAGE FR EURO STOXX 50A UCITS ETF DIS NAV
LU1615091243,BNP PARIBAS EASY EQUITY VALUE US UCITS ETF EUR ACC NAV
TW00000676R2,FUBON TAIEX DAILY -1X INVERSE ETF TWD NAV
LU1291108642,BNP PARIBAS UCITS ETF I USD ACC NAV
IE00BDR55F85,UBS MSCI ACWI SOCIAL UCITS ETF A HEDGED CHF ACC NAV
IE00B53QG562,BLACKROCK ISHARES MSCI EMU UCITS ETF (EUR) NAV
IE00BDQZN113,UBS MSCI ACWI ESG UNV UCITS ETF A HEDGED USD ACC NAV
LU1452600270,LYXOR US TIPS DR UCITS ETF D USD NAV
IE00B5V87390,BLACKROCK ISHARES MSCI RUSSIA ADR/GDR UCITS ETF (USD) NAV
IE00B7452L46,SSGA SPDR FTSE UK ALL SHARE UCITS ETF NAV
LU0274211217,DB XTRACKERS EURO STOXX 50 UCITS ETF 1D GBP
DE000ETFL250,DEKA STOXX EUROPE 50 UTCIS ETF EUR INC NAV
-,YUANTA P-SHARES MSCI TAIWAN FINANCIAL LS ETF NAV
LU0484969463,XTRACKERS II IBOXX EURO SOVGNS AAA UCITS ETF 1 EUR ACC NAV
LU1287023003,LYXOR EUROMTS 5-7Y INVESTMENT GRADE DR UCITS ETF C EUR NAV
LU0378818131,XTRACKERS II GLOBAL SOVEREIGN EUR HGD UCITS ETF 1 EUR ACC NAV
IE00BJ38QD84,SSGA SPDR RUSSELL 2000 U.S. SMALL CAP UCITS ETF USD ACC NAV
LU0755279428,XTRACKERS DEUTSCHE DB MSCI SINGAPORE IM TRN INDEX ETF 2C NAV
IE00BKX55T58,VANGUARD FTSE DEVELOPED WORLD UCITS ETF USD INC NAV
IE00BYXVGY31,FIDELITY US QUALITY INCOME UCITS ETF USD ACC NAV
TW000T0120B1,MEGA TRS FUND OF ETF FUNDS USD NAV
IE00BSPLC413,SSGA MSCI USA SMALL CAP VALUE WEIGHTED UCITS ETF USD ACC NAV
LU1127516455,XTRACKERS MSCI EMU UCITS ETF HEDGED 2C GBP
LU0321463258,XTRACKERS II IBOXX EURO SOVGNS DAILY UCITS ETF 1 EUR ACC
LU1287023185,LYXOR EUROMTS 7-10Y INVESTMENT GRADE DR UCITS ETF C EUR NAV
IE00B2QWDR12,BLACKROCK MSCI EST EX JAPAN SM CAP UCITS ETF USD DIS NAV
IE00BYSX4846,FIDELITY EMERGING MKTS QUALITY INC UCITS ETF INSTL USD ACC NAV
DE000ETFL235,DEKA DAXPLUS MAXIMUM DIVIDEND UCITS ETF EUR INC NAV
TW00000676R2,FUBON TAIEX DAILY -1X INVERSE ETF TWD NAV
LU1291108642,BNP PARIBAS UCITS ETF I USD ACC NAV
IE00BDR5GV14,UBS GLOBAL GENDER EQUALITY UCITS ETF A USD ACC NAV
IE00B4YBJ215,SSGA SPDR S&P 400 US MID CAP UCITS ETF NAV
LU0488317024,COMMERZ COMSTAGE FR DAX AUCITS ETF DIS NAV
LU0292106167,XTRACKERS DBLCI-OY BALANCED UCITS ETF 1 GBP ACC NAV
LU1439943090,LYXOR FTSE ACTUARIES UK GILTS 0-5Y DR UCITS ETF D GBP NAV
IE00B51B7Z02,HSBC MSCI CANADA UCITS ETF A USD INC NAV
IE00B53L4350,BLACKROCK ISHARES DJ INDUSTRIAL AVERAGESM UCITS ETF(USD) NAV
LU0292109005,DB XTRACKERS MSCI EM EUR MID EAST & AFRI SWAP UCITS ETF 1C USD
TW0000062074,FUH HWA CSI 300 A SHS ETF NAV
IE00BWFDP688,INVESCO STOXX EUROZONE EXPORTER UCITS ETF USD HEDGED NAV
LU0321463506,XTRACKERS II IBOXX EURO GERMANY COVERED UCITS ETF 1 ACC NAV
IE00BKX55R35,VANGUARD FTSE NORTH AMERICA UCITS ETF USD INC NAV
DE000ETF9074,COMMERZ COMSTAGE 1 MDAX ETF EUR DIS NAV
IE00BX7RRJ27,UBS FACTOR MSCI USA QUALITY UCITS ETF A USD DIS NAV
LU1169830525,UBS ETF MSCI SWITZERLAND 20/35 UCITS ETF A HGD GBP ACC NAV
IE00B5L8K969,BLACKROCK ISHARES MSCI EM ASIA UCITS ETF (USD) NAV
LU0429458895,DB XTRACKERS II US TREASURIES 1-3 UCITS ETF 1D USD
TW00000685L6,CAPITAL TAIEX DAILY LEVERAGED 2X ETF NAV
LU1603795292,CANDRIAM INDEXIQ FACTOR SUST SOVRGN EURO BD UCITS ETF DIS NAV
LU0603946798,COMMERZ COMSTAGE SPIA?TR UCITS ETF I CAP NAV
IE00B6TLBW47,BLACKROCK ISHARES $ EM MKTS CORP BD UCITS ETF (USD) NAV
IE00B5KQNG97,HSBC S&P 500 UCITS ETF USD INC NAV
IE00B5B5TG76,INVESCO EURO STOXX 50 UCITS ETF B DIS NAV
LU0321462870,XTRACKERS II CRED OVER SHORT DAILY UCITS ETF 1 ACC NAV
IE00BDR5H305,UBS GLOBAL GENDER EQUALITY UCITS ETF A HEDGED CHF DIS NAV
LU1104574725,COMMERZ COMSTAGE MSCI ITALY TRN UCITS ETF I EUR ACC NAV
IE00B54DDP56,UBS ETF HFRX GLOBAL HEDGE SF A EUR ACC NAV
LU1275254800,COMMERZ CBK 10Y US TREASURY FUTURE ST TR UCITS ETF USD ACC NAV
LU0321462870,XTRACKERS II CRED OVER SHORT DAILY UCITS ETF 1 USD NAV
LU0530118024,COMMERZ COMSTAGE COMMERZBK BD-FUT LEVERAGED TR UCITS ETF NAV
IE00B4QNHH68,GO DAX DAILY 2X LONG GO UCITS ETF EUR ACC NAV
IE00B53L3W79,BLACKROCK ISHARES EURO STOXX 50 - B UCITS ETF (ACC) NAV
FR0012005734,AMUNDI ETF FLOATING RATE EURO CORPORATE 1 3 UCITS ACC NAV
LU0484968655,XTRACKERS II IBOXX LQDTY CORP 100 N FIN IND UCITS ETF 1 EUR
LU0524480265,XTRACKERS II IBOXX EURO SOVGNS YIELD PLUS I UCITS ETF 1 NAV
LU0524480265,XTRACKERS II IBOXX EURO SOVGNS YIELD PLUS I UCITS ETF 1 NAV
LU1615090864,BNP PARIBAS EASY EQUITY DIVIDEND EUROPE UCITS ETF EUR ACC NAV
LU1377382012,BNP PARIBAS EASY EQUITY MOMENTUM EUROPE UCITS ETF EUR ACC NAV
LU0380865021,XTRACKERS EURO STOXX 50 UCITS ETF 1 EUR ACC NAV
IE00B8J37J31,BLACKROCK ISHARES MSCI JAPAN CHF HEDGED UCITS ETF NAV
LU1439943090,LYXOR FTSE ACTUARIES UK GILTS 0-5Y DR UCITS ETF D GBP NAV
FR0011550193,THEAM STOXX EUROPE 600 EASY UCITS ETF EUR ACC NAV
DE000A1C4DQ3,AMPEGA C QUADRAT ACTIVE ETF SELECTION T CZK
LU0411075020,DB XTRACKERS SHORTDAX X2 DAILY SWAP UCITS ETF 1C EUR
TW00000720B2,YUANTA US 20+ YEAR BBB CORPORATE BOND ETF TWD NAV
IE00BKM4H312,BLACKROCK ISHARES MSCI USA DIV IQ UCITS ETF USD QDIVDIS NAV
LU0908501132,LYXOR EURO STOXX 300 DR UCITS ETF D EUR NAV
LU1287023268,LYXOR EUROMTS 15+Y INVESTMENT GRADE DR UCITS ETF C EUR NAV
LU1215452928,UBS FACTOR MSCI EMU PRIME VAL UCITS ETF A EUR DIS NAV
IE00BF2B0N83,FRANKLIN TEMPLETON LIBERTY Q GBL EQTY SRI UCITS ETF USD ACC NAV
-,SOURCE FTSE RAFI EUROPE EQUITY INCOME PHYSICAL UCITS ETF NAV
TW000T3774D8,CATHAY SMART ETF CNSRV FUND OF ETFS AUD A NAV
IE00B5W34K94,HSBC MSCI BRAZIL UCITS ETF A USD INC NAV
TW00000650L0,FUH HWA DAILY HANG SENG LEVERG 2X ETF NAV
LU0496786731,LYXOR CANADA (S&P TSX 60) UCITS ETF A DIS NAV
LU0942970103,DB XTRACKERS II GLOBAL AGG BOND SWAP UCITS ETF 1D USD
-,YUANTA P-SHARES TAIWAN MID-CAP 100 ETF NAV
IE00B6YX5D40,SSGA SPDR S&P US DIVIDEND ARISTOCRATS UCITS ETF NAV
IE00B3VY0M37,SSGA BARCLAYS US CORPORATE BOND UCITS ETF USD DIS NAV
LU0292106241,DB XTRACKERS SHORTDAX DAILY SWAP UCITS ETF 1C EUR
IE00BDQZN337,UBS MSCI ACWI ESG UNIVERSAL UCITS ETF HEDGED EUR A ACC NAV
DE000A0F5UE8,BLACKROCK ISHARES DOW JONES CHINA OFF 50 UCIT ETF NAV
LU0290355717,XTRACKERS II EUROZONE GOVERNMENT BOND UCITS ETF 1C EUR
FR0012386696,LYXOR UCITS ETF BARCLAYS FLOATING RATE EURO 0-7Y C EUR NAV
FR0010652867,LYXOR ETF MSCI AC ASIA EX JAPAN C EUR ACC NAV
LU0533034392,LYXOR UCITS ETF MSCI WLD TELECOM SVCS TR GBP NAV
LU0290357259,XTRACKERS II IBOXX EURO SOVGNS 7-10 UCITS ETF 1C EUR NAV
LU1220245556,LYXOR MSCI PACIFIC EX JAPAN UCITS ETF D USD NAV
IE00B60SX402,INVESCO RUSSELL 2000 UCITS ETF CLASS A USD NAV
LU1280300770,UBS MSCI EMU SOCIAL RESPONSIBLE UCTS ETF A USD HEDGED ACC NAV
LU1389266302,LYXOR FTSE ALL WORLD MINIMUM VARIANCE UCITS ETF C USD NAV
LU0392496690,COMMERZBANK COMSTAGE ETF ATX UCITS I ACC NAV
LU1169830871,UBS ETF MSCI SWITZERLAND 20/35 A HGD SGD ACC NAV
IE00B539F030,BLACKROCK ISHARES MSCI UK UCITS ETF (GBP) NAV
LU1390062831,LYXOR US$ 10Y INFLATION EXPECTATIONS UCITS ETF C USD NAV
FR0010652867,LYXOR ETF MSCI AC ASIA EX JAPAN C EUR ACC NAV
LU0321463258,XTRACKERS II IBOXX EURO SOVGNS EUROZONE DAILY UCITS ETF NAV
IE00BVXBH163,WISDOMTREE EUROPE EQUITY HEDGED UCITS ETF USD DIS NAV
IE00B78JSG98,UBS MSCI USA VALUE UCITS ETF USD A DIS NAV
LU1287023342,LYXOR EUROMTS HIGHEST RTD MACRO WGHT GOVT BD DR UCITS ETF NAV
LU1481203070,BNP PARIBAS EASY MSCI JPN EX CONTR WPNS UCITS ETF H EUR ACC NAV
LU0478205379,XTRACKERS II EURO LIQUID CORPORATE 100 UCITS ETF 1 EUR ACC NAV
LU0321465469,XTRACKERS II FED EFFECTIVE RATE UCITS ETF 1 USD ACC
IE00B7LW6Y90,BLACKROCK ITALY GOVERNMENT BOND UCITS ETF EUR DIS NAV
IE00BF2B0M76,FRANKLIN TEMPLETON LIBERTY Q GLOBAL DIV UCITS ETF USD DIS NAV
LU0292107645,DB XTRACKERS MSCI EMERGING MARKETS SWAP UCITS ETF 1C USD
IE00B51B7Z02,HSBC MSCI CANADA UCITS ETF A CAD INC NAV
IE00BZ0PKV06,ISHARES MSCI EUROPE MULTIFACTOR UCITS ETF EUR ACC NAV
LU1390062831,LYXOR US$ 10Y INFLATION EXPECTATIONS UCITS ETF C USD NAV
LU0328476410,DB XTRACKERS S&P SELECT FRONTIER SWAP UCITS ETF 1C USD
LU0429459513,DB XTRACKERS II US TREASURIES INFL-LINKED UCITS ETF 1D USD
LU1481201298,BNP PARIBAS EASY EQUITY LOW VOL US ETF EUR DIS NAV
IE00B42Q4896,INVESCO FINS S&P US SEL SECTOR UCITS ETF A USD NAV
IE00B5SSQT16,HSBC MSCI EMERGING MARKETS UCITS ETF USD INC NAV
IE00BSPLC298,SSGA MSCI EUROPE SMALL CAP VALUE WEIGHTED UCITS ETF EUR ACC NAV
IE00BSPLC298,SSGA MSCI EUROPE SMALL CAP VALUE WEIGHTED UCITS ETF EUR ACC NAV
IE00B4694Z11,SSGA SPDR BARCLAYS STERLING CORPORATE BOND UCITS ETF NAV
-,XTRACKERS IBOXX USD CORPORATE BOND YIELD PLUS UCITS ETF NAV
LU1273642816,UBS MSCI EMU SOCIALLY RESPONSIBLE UCITS ETF A CHF ACC NAV
IE00B3Z0X395,HSBC MSCI KOREA UCITS ETF A USD INC NAV
LU0321462870,XTRACKERS II CRED OVER SHORT DAILY UCITS ETF 1 EUR
LU0322253229,XTRACKERS S&P GLOBAL INFRASTRUCTURE SWAP UCITS ETF 1C USD
LU0524480265,XTRACKERS II IBOXX EURO SOVGNS YIELD PLS UCITS ETF 1 EUR NAV
LU0705291739,NATIXIS OSSIAM FTSE 100 MINIMUM VAR 1C UCITS ETF ACC NAV
IE00BDD48R20,VANGUARD USD CORPORATE 1-3 YEAR BOND UCITS ETF USD DIS NAV
DE000A12D253,SOURCE R EQUALRISK EUROPEAN EQUITY ETF ACC NAV
TW00000637L7,YUANTA P-SHARES CSI 300 2X ETF NAV
IE00B9F5YL18,VANGUARD FTSE DEVELOPED ASIA PAC EX JPN UCITS ETF USD NAV
LU0322252924,DB XTRACKERS FTSE VIETNAM SWAP UCITS ETF 1C USD
DE000ETF9504,COMMERZ COMSTAGE 1 EURO STOXX 50 ETF EUR DIS NAV
IE00BSPLC306,SSGA MSCI EUROPE VALUE WEIGHTED UCITS ETF EUR ACC NAV
IE00B7N3YW49,PIMCO SHORT TERM HIGH YLD CORP BD IDX SOURCE UCITS ETF NAV
IE00B4ZTP716,BLACKROCK ISHARES MSCI SOUTH AFRICA - B UCITS ETF (USD) NAV
CA46433C1032,ISHARES EMERGING MARKETS FUNDAMENTAL INDEX ETF CAD DIS NAV
IE00BH361H73,DB XTRACKERS MSCI NORTH AM HIGH DIV YIELD UCITS ETF 1C USD
LU0476289896,XTRACKERS MSCI INDONESIA TRN INDEX ETF 2C CAP NAV
IE00B8KGV557,BLACKROCK MSCI EMG MKTS MINIMUM VOLATILITY ETF ACC NAV
DE000A1KB2B3,BLACKROCK ISHARES MSCI EM MKTS MINI VOLAT UCITS ETF NAV
LU0927735406,DB XTRACKERS MSCI JAPAN UCITS ETF HEDGED 2D USD
LU1603795458,CANDRIAM INDEXIQ FACTOR SUST EUROPE EQTY UCITS ETF EUR ACC NAV
IE00B52SF786,BLACKROCK ISHARES MSCI CANADA - B UCITS ETF (CAD) NAV
LU1407889887,LYXOR IBOXX $ TREASURIES 3-5Y DR UCITS ETF D USD NAV
IE00B5WHFQ43,BLACKROCK ISHARES MSCI MEXICO CAPPED UCITS ETF GBP CMXC DIS NAV
IE00B8GF1M35,SSGA SPDR DOW JONES GLOBAL REAL ESTATE UCITS ETF NAV
IE00B3XXRP09,VANGUARD S&P 500 UCITS ETF USD INC NAV
TW00000671R3,FUBON NASDAQ 100 1X INVERSE INDEX ETF TWD NAV
LU0321464652,XTRACKERS II STERLING CASH UCITS ETF 1 USD DIS NAV
IE00B3VWN518,BLACKROCK ISHARES USD GOVERNMENT BD 7-10 UCITS ETF (ACC) NAV
IE00BYSX4408,FIDELITY EUROPE QUALITY INC UCITS ETF INSTL EUR ACC HEDGED NAV
DE0005322218,AMPEGA C QUADRAT ACTIVE ETF SELECTION T EUR ACC
IE00BPVLQD13,DB XTRACKERS JPX-NIKKEI 400 UCITS ETF 1D JPY
IE00B8GKDB10,VANGUARD FTSE ALL WORLD HIGH DIVIDEND YIELD ETF USD INC NAV
LU1615092217,BNP PARIBAS EASY MSCI WLD EX CONTRO WPNS UCITS ETF EUR ACC NAV
LU0322252338,DB XTRACKERS MSCI PACIFIC EX JAPAN UCITS ETF 1C USD
FR0010150458,BNP PARIBAS PAM CAC 40 THEAM EASY UCITS ETF CLASSIQUE EUR NAV
LU0322252338,DB XTRACKERS MSCI PACIFIC EX JAPAN UCITS ETF 1C USD
FR0010150458,BNP PARIBAS PAM CAC 40 THEAM EASY UCITS ETF CLASSIQUE EUR NAV
IE00B3X3R831,HSBC MSCI MALAYSIA UCITS ETF A USD INC NAV
LU0643975591,XTRACKERS II EUROZONE GOVERNMENT BOND UCITS ETF DR EUR INC
LU0321464652,XTRACKERS II STERLING CASH UCITS ETF 1 GBP DIS NAV
IE00B60SX287,INVESCO MSCI JAPAN UCITS ETF CLASS A USD NAV
TW0000062017,YUANTA P-SHARES TW GRETAI 50 ETF NAV
LU1280303014,UBS MSCI USA SOCIALLY RESPONSIBLE UCITS ETF A EUR DIS NAV
LU0524480265,XTRACKERS II IBOXX EURO SOVGNS YIELD PLS UCITS ETF 1 EUR
IE00BC7GZJ81,SSGA SPDR BARCLAYS 1-3 YEAR U.S. TREASURY BOND UCITS ETF NAV
IE00B3XXRP09,VANGUARD S&P 500 UCITS ETF USD INC NAV
IE00B945VV12,VANGUARD FTSE DEVELOPED EUROPE UCITS ETF GBP DIS NAV
LU1481201371,BNP PARIBAS EASY EQUITY LOW VOLATILITY US ETF USD ACC NAV
LU1104577314,COMMERZ COMSTAGE MSCI SPAIN TRN UCITS ETF I EUR ACC NAV
IE00BH3X8336,PIMCO EMG MKTS ADVT LOCAL BD IDX SOURCE UCITS ETF USD NAV
IE00B5BMR087,BLACKROCK ISHARES S&P 500 - B UCITS ETF (ACC) (USD) NAV
TW000T3772A8,CATHAY SMART ETF GROWTH FUND OF ETFS TWD NAV
IE00B3YC1100,INVESCO INDS S&P US SELECTION SECTOR UCITS ETF A USD NAV
DE000ETF9033,COMMERZ COMSTAGE 1 DIV DAX ETF EUR DIS NAV
LU0392496930,COMMERZBANK COMSTAGE ETF EURO STOXX 50 DAILY LEVE UCITS I NAV
LU0908508731,DB XTRACKERS II GLOBAL GOVERNMENT BOND UCITS ETF 5C EUR
LU0429459513,XTRACKERS II USD IG INFLT LKD TSY TOT RTN IDX UCITS ETF NAV
IE00B4L5YX21,BLACKROCK (DE) ISHARES CORE MSCI JAPAN IMI UCITS ETF NAV
LU1377382103,BNP PARIBAS EASY EQUITY QUALITY EUROPE UCITS ETF EUR ACC NAV
LU0603942888,COMMERZ COMSTAGE SDAXA?TR UCITS ETF I CAP NAV
IE00BKWQ0J47,SSGA MSCI EUROPE INDUSTRIALS UCITS ETF EUR ACC NAV
LU1215451524,UBS FACTOR MSCI EMU QUALITY UCITS ETF A EUR DIS NAV
-,CATHAY BLOOMBERG BARCLAY U.S. TREASURY 20+ YEAR BOND ETF NAV
TW000T3773D0,CATHAY SMART ETF MODERT FUND OF ETFS AUD A NAV
LU1615092217,BNP PARIBAS EASY MSCI WLD EX CONTRO WPNS UCITS ETF EUR ACC NAV
LU1481200308,BNP PARIBAS BARCLAYS US TREASURY ETF USD ACC NAV
LU1407888053,LYXOR IBOXX $ TREASURIES 7-10Y DR UCITS ETF D USD NAV
TW00000680L7,YUANTA DAILY US TREASURY 20+YR BOND BULL 2X ETF TWD NAV
IE00B5MTYK77,INVESCO STOXX EUROPE 600 OPTIMISED FINANCIAL SVCS UCITS ETF NAV
IE00B3VTMJ91,BLACKROCK ISHARES EURO GOVT BD 1-3 UCITS ETF (ACC) NAV
LU0488316133,COMMERZ COMSTAGE S&P 500 UCITS ETF CAP NAV
LU1233598447,LYXOR FED FUNDS US DOLLAR CASH UCITS ETF C USD NAV
IE00BYV1YF22,FIDELITY GLOBAL QUALITY INC UCITS ETF INSTL USD ACC HEDGED NAV
LU0514695856,XTRACKERS MSCI CHINA TRN INDEX ETF 2 CAP NAV
IE00BVZ6SP04,PIMCO EURO SHORT MATURITY SOURCE UCITS ETF EUR ACC NAV
FR0010424135,LYXOR ETF EURO STOXX 50 DAILY SHORT EUR ACC NAV
IE00B52MJY50,BLACKROCK ISHARES MSCI PACIFIC EX JAPAN UCITS ETF (USD) NAV
IE00BYYR0C64,VANGUARD GLOBAL MINIMUM VOLATILITY UCITS ETF USD ACC NAV
LU1135865084,LYXOR S&P 500 UCITS ETF C EUR ACC NAV
LU1603797587,CANDRIAM INDEXIQ FACTOR SUST JAPAN EQUITY UCITS ETF EUR ACC NAV
LU1377382285,BNP PARIBAS EASY EQUITY VALUE EUROPE UCITS ETF EUR ACC NAV
FR0011119155,LYXOR RUSSELL 1000 GROWTH UCITS ETF USD DISTRIBUTING NAV
IE00B3VWMM18,ISHARES MSCI EMU SMALL CAP ETF EQUITY EUR NAV
DE000A0F5UF5,BLACKROCK ISHARES NASDAQ-100 UCITS ETF USD DIS NAV
LU0292105359,XTRACKERS STOXX EUROPE 600 FOOD & BEV SWAP UCITS ETF 1C GBP
IE00B5W4TY14,BLACKROCK ISHARES MSCI KOREA UCITS ETF (ACC) (USD) NAV
TW00000719B4,YUANTA US TREASURY 1-3 YEAR BOND ETF TWD NAV
IE00B41RYL63,SSGA SPDR BARCLAYS CAPITAL EURO AGGREGATE BOND ETF NAV
IE00BDFC6G93,JP MORGAN EMERGING MARKETS SOVEREIGN BOND UCITS ETF USD DIS NAV
LU0530119774,COMMERZ COMSTAGE ETF BUND FUTURE SHORT TR EUR UCIT ACC NAV
